order_id,merchant_id,route_id,processor,created_at,completed_at,order_type,status,amount,currency,amount_usd,customer_id,customer_country,payment_method,decline_reason
5134721,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 05:33:13,2026-05-10 05:34:01,SALE,APPROVED,11040.65,ZAR,603.65,CU-792239,ZA,BANK_TRANSFER,
5134722,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 07:29:49,2026-05-10 07:30:07,SALE,APPROVED,499.9,ZAR,27.35,CU-673759,ZA,BANK_TRANSFER,
5134723,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 23:49:44,2026-05-10 23:50:19,SALE,DECLINED,2347.58,ZAR,128.31,CU-917709,ZA,CARD,do_not_honor
5134724,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 17:54:50,2026-05-10 17:55:18,SALE,APPROVED,835.4,ZAR,45.6,CU-479755,ZA,BANK_TRANSFER,
5134725,ATLAS-CFD,,,2026-05-10 15:36:51,2026-05-10 15:37:41,SALE,FILTERED,112.7,ZAR,6.16,CU-334974,ZA,BANK_TRANSFER,blocked_pre_routing
5134726,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 09:25:25,2026-05-10 09:25:53,SALE,APPROVED,2435.88,inr,28.42,CU-368610,IN,EWALLET,
5134727,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 11:00:55,2026-05-10 11:01:37,SALE,APPROVED,138.64,ZAR,,CU-416984,ZA,CARD,
5134728,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 17:30:21,2026-05-10 17:30:36,SALE,DECLINED,115.15,ZAR,6.29,CU-566827,US,CARD,issuer_unavailable
5134729,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 15:39:49,2026-05-10 15:40:55,SALE,DECLINED,1425.92,ZAR,78.15,CU-543840,ZA,CARD,insufficient_funds
5134730,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 17:16:18,2026-05-10 17:17:11,SALE,APPROVED,97.92,ZAR,5.35,CU-716299,ZA,CARD,
5134731,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 02:59:19,,SALE,PENDING,4086.11,ZAR,,CU-411516,ZA,BANK_TRANSFER,
5134732,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 04:25:50,2026-05-10 04:26:17,SALE,APPROVED,457.1,ZAR,,CU-288086,US,CARD,
5134733,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 05:55:24,2026-05-10 05:55:44,SALE,APPROVED,12086.8,INR,,CU-409784,IN,EWALLET,
5134734,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 07:22:23,2026-05-10 07:24:06,SALE,APPROVED,8516.92,INR,99.01,CU-266207,IN,EWALLET,
5134735,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 09:31:29,2026-05-10 09:32:07,SALE,DECLINED,741.12,ZAR,40.5,CU-109311,ZA,BANK_TRANSFER,insufficient_funds
5134736,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 09:38:15,2026-05-10 09:38:35,SALE,DECLINED,8000.72,ZAR,438.8,CU-900475,ZA,CARD,insufficient_funds
5134737,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 19:22:53,2026-05-10 19:23:07,SALE,APPROVED,551.39,ZAR,30.14,CU-472754,ZA,BANK_TRANSFER,
5134738,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 04:02:47,2026-05-10 04:03:10,SALE,APPROVED,3240.42,ZAR,177.12,CU-994684,US,CARD,
5134739,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 18:30:29,2026-05-10 18:30:52,SALE,APPROVED,3208.17,ZAR,,CU-749620,ZA,CARD,
5134740,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 18:55:09,2026-05-10 18:55:36,SALE,APPROVED,112.66,ZAR,6.16,CU-834304,ZA,BANK_TRANSFER,
5134741,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 20:36:48,2026-05-10 20:38:04,SALE,APPROVED,200.57,INR,2.34,CU-364706,IN,EWALLET,
5134742,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 19:25:04,2026-05-10 19:25:10,SALE,FILTERED,87268.38,INR,1016.01,CU-767169,US,EWALLET,risk_blocked
5134743,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 11:09:43,2026-05-10 11:10:19,SALE,FILTERED,2307.14,ZAR,126.41,CU-278217,US,CARD,limit_exceeded
5134744,ATLAS-CFD,,,2026-05-10 07:13:50,2026-05-10 07:15:09,SALE,FILTERED,639.89,ZAR,34.99,CU-485924,ZA,CARD,blocked_pre_routing
5134745,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 18:01:23,2026-05-10 18:01:28,SALE,APPROVED,3157.09,ZAR,172.61,CU-382890,ZA,BANK_TRANSFER,
5134746,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 18:50:42,2026-05-10 18:51:32,SALE,APPROVED,379.46,ZAR,20.78,CU-735350,ZA,BANK_TRANSFER,
5134747,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 07:00:34,2026-05-10 07:00:44,SALE,APPROVED,2714.9,ZAR,148.92,CU-473798,ZA,CARD,
5134748,ATLAS-CFD,,,2026-05-10 23:27:17,2026-05-10 23:27:28,SALE,FILTERED,90291.13,INR,1051.74,CU-624445,IN,EWALLET,blocked_pre_routing
5134749,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 02:06:10,2026-05-10 02:06:46,SALE,APPROVED,161.24,ZAR,8.82,CU-599756,ZA,CARD,
5134750,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 09:17:01,2026-05-10 09:17:35,SALE,DECLINED,1158.57,ZAR,63.25,CU-217009,ZA,BANK_TRANSFER,timeout
5134751,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 15:41:49,2026-05-10 15:43:01,SALE,DECLINED,165.39,ZAR,9.03,CU-215554,ZA,CARD,invalid_card
5134752,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 13:44:26,2026-05-10 13:46:23,SALE,DECLINED,1470.67,ZAR,80.23,CU-852196,ZA,BANK_TRANSFER,limit_exceeded
5134753,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 09:05:53,2026-05-10 09:06:20,SALE,APPROVED,426.89,ZAR,23.35,CU-549605,ZA,CARD,
5134754,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 02:04:58,2026-05-10 02:05:26,SALE,DECLINED,1180.78,ZAR,64.53,CU-617024,ZA,CARD,insufficient_funds
5134755,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 02:05:22,2026-05-10 02:06:55,SALE,FILTERED,1180.78,ZAR,64.57,CU-617024,ZA,CARD,risk_blocked
5134756,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 09:24:34,2026-05-10 09:25:23,SALE,APPROVED,72854.08,INR,848.02,CU-335004,IN,EWALLET,
5134757,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 00:21:34,2026-05-10 00:22:18,SALE,APPROVED,24869.31,ZAR,1359.93,CU-188278,ZA,CARD,
5134758,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 09:47:52,2026-05-10 09:49:41,SALE,DECLINED,970.21,ZAR,,CU-132674,ZA,BANK_TRANSFER,timeout
5134759,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 13:15:00,2026-05-10 13:15:37,SALE,APPROVED,1372.16,ZAR,75.0,CU-367879,ZA,CARD,
5134760,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 11:37:24,2026-05-10 11:38:10,SALE,DECLINED,1496.18,ZAR,81.88,CU-101613,US,CARD,insufficient_funds
5134761,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 11:38:38,2026-05-10 11:40:17,SALE,APPROVED,1496.18,ZAR,81.83,CU-101613,ZA,CARD,
5134762,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 09:04:21,2026-05-10 09:04:40,SALE,DECLINED,102.71,ZAR,5.62,CU-173167,ZA,BANK_TRANSFER,insufficient_funds
5134763,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 22:12:28,2026-05-10 22:13:23,SALE,APPROVED,75.67,ZAR,4.14,CU-808930,ZA,CARD,
5134764,ATLAS-CFD,,,2026-05-10 16:56:13,2026-05-10 16:56:41,SALE,FILTERED,778.57,INR,9.05,CU-168459,IN,EWALLET,blocked_pre_routing
5134765,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 23:58:44,2026-05-10 23:59:28,SALE,DECLINED,15375.64,INR,179.17,CU-689488,IN,EWALLET,insufficient_funds
5134766,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 23:59:40,2026-05-10 23:59:50,SALE,DECLINED,15375.64,INR,179.08,CU-689488,IN,EWALLET,timeout
5134767,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 15:03:31,2026-05-10 15:04:43,SALE,APPROVED,5599.1,INR,65.02,CU-534227,IN,EWALLET,
5134768,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 07:05:59,2026-05-10 07:06:17,SALE,APPROVED,84.62,zar,4.62,CU-836356,ZA,CARD,
5134769,ATLAS-CFD,,,2026-05-10 00:41:10,2026-05-10 00:43:17,SALE,FILTERED,47803.04,INR,556.69,CU-385210,IN,EWALLET,blocked_pre_routing
5134770,ATLAS-CFD,,,2026-05-10 15:09:54,2026-05-10 15:11:15,SALE,FILTERED,5948.82,ZAR,324.72,CU-940438,ZA,CARD,blocked_pre_routing
5134771,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 00:10:33,2026-05-10 00:10:43,SALE,APPROVED,974.3,INR,,CU-987762,IN,EWALLET,
5134772,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 06:29:27,2026-05-10 06:30:07,SALE,APPROVED,786.8,ZAR,,CU-931780,ZA,CARD,
5134773,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 13:58:52,2026-05-10 13:59:45,SALE,APPROVED,3308.51,INR,38.45,CU-785797,IN,EWALLET,
5134774,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 11:24:44,,SALE,PENDING,10612.44,INR,123.28,CU-767137,IN,EWALLET,
5134775,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 01:07:13,2026-05-10 01:07:22,SALE,DECLINED,38442.58,INR,447.75,CU-506270,IN,EWALLET,account_invalid
5134776,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 01:07:51,2026-05-10 01:08:24,SALE,FILTERED,38442.58,INR,445.96,CU-506270,IN,EWALLET,risk_blocked
5134777,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 17:35:53,2026-05-10 17:36:26,SALE,APPROVED,921.43,ZAR,50.48,CU-763915,ZA,BANK_TRANSFER,
5134778,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 12:28:02,2026-05-10 12:30:34,SALE,DECLINED,1167.81,ZAR,63.94,CU-818570,ZA,CARD,insufficient_funds
5134779,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 15:29:05,2026-05-10 15:29:16,SALE,declined,17709.28,INR,205.56,CU-380812,IN,EWALLET,limit_exceeded
5134780,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 03:09:52,2026-05-10 03:13:00,SALE,DECLINED,20728.45,ZAR,1135.94,CU-739738,ZA,CARD,invalid_card
5134781,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 16:48:33,2026-05-10 16:50:55,SALE,APPROVED,2336.97,ZAR,,CU-496509,ZA,CARD,
5134782,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 23:30:18,2026-05-10 23:30:32,SALE,APPROVED,901.52,ZAR,49.3,CU-195709,ZA,CARD,
5134783,ATLAS-CFD,SORVA-22,SORVA,2026-05-10 09:47:02,2026-05-10 09:48:58,SALE,APPROVED,136955.29,INR,1587.03,CU-184183,IN,EWALLET,
5134784,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 12:20:49,2026-05-10 12:21:05,SALE,approved,1971.23,ZAR,107.78,CU-799658,ZA,BANK_TRANSFER,
5134785,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 04:58:47,2026-05-10 05:00:55,PAYOUT,APPROVED,990.75,ZAR,54.18,CU-383474,ZA,CARD,
5134786,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 07:10:47,2026-05-10 07:11:15,PAYOUT,APPROVED,514.68,ZAR,28.19,CU-920127,US,CARD,
5134787,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 22:42:15,2026-05-10 22:42:48,PAYOUT,APPROVED,18645.34,ZAR,1020.12,CU-439356,ZA,BANK_TRANSFER,
5134788,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 02:24:31,2026-05-10 02:26:30,PAYOUT,APPROVED,195.63,ZAR,10.67,CU-484746,ZA,BANK_TRANSFER,
5134789,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 13:52:17,2026-05-10 13:52:57,PAYOUT,APPROVED,311.66,ZAR,,CU-732444,ZA,BANK_TRANSFER,
5134790,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 13:08:08,2026-05-10 13:08:18,PAYOUT,DECLINED,15420.85,ZAR,842.96,CU-707565,ZA,CARD,insufficient_funds
5134791,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 07:10:11,2026-05-10 07:10:47,PAYOUT,APPROVED,2750.91,ZAR,150.56,CU-721151,ZA,BANK_TRANSFER,
5134792,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 11:50:58,2026-05-10 11:52:57,PAYOUT,DECLINED,127.82,ZAR,6.99,CU-176233,ZA,CARD,issuer_unavailable
5134793,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 03:45:03,2026-05-10 03:46:59,PAYOUT,approved,376.42,ZAR,20.65,CU-644449,ZA,CARD,
5134794,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 08:48:15,2026-05-10 08:48:31,PAYOUT,APPROVED,521.45,ZAR,28.48,CU-964865,ZA,BANK_TRANSFER,
5134795,ATLAS-CFD,KRTX-11,KRTX,2026-05-10 04:26:39,2026-05-10 04:27:00,PAYOUT,APPROVED,670.05,ZAR,36.73,CU-899142,ZA,BANK_TRANSFER,
5134796,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 07:05:40,2026-05-10 07:06:43,REFUND,APPROVED,7452.38,ZAR,,CU-817893,ZA,CARD,
5134797,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 17:03:46,2026-05-10 17:08:13,REFUND,APPROVED,8768.08,ZAR,479.01,CU-917811,ZA,CARD,
5134798,ATLAS-CFD,KRTX-03,KRTX,2026-05-10 17:55:52,2026-05-10 17:56:34,REFUND,APPROVED,1758.27,ZAR,96.16,CU-646478,ZA,CARD,
5134799,ATLAS-CFD,,,2026-05-11 22:00:12,2026-05-11 22:00:53,SALE,FILTERED,175181.16,INR,2038.4,CU-973188,IN,EWALLET,blocked_pre_routing
5134800,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 07:12:53,2026-05-11 07:13:01,SALE,APPROVED,1886.59,ZAR,103.16,CU-805323,ZA,BANK_TRANSFER,
5134801,ATLAS-CFD,,,2026-05-11 21:03:15,2026-05-11 21:03:33,SALE,FILTERED,2318.39,ZAR,126.57,CU-620717,ZA,BANK_TRANSFER,blocked_pre_routing
5134802,ATLAS-CFD,,,2026-05-11 06:47:19,2026-05-11 06:49:38,SALE,FILTERED,5561.28,INR,64.78,CU-222128,IN,EWALLET,blocked_pre_routing
5134803,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 00:00:59,2026-05-11 00:01:20,SALE,APPROVED,1965.16,ZAR,107.62,CU-977779,ZA,CARD,
5134804,ATLAS-CFD,,,2026-05-11 07:57:30,2026-05-11 07:57:42,SALE,FILTERED,9477.23,ZAR,517.64,CU-945798,ZA,CARD,blocked_pre_routing
5134805,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 20:00:53,2026-05-11 20:01:36,SALE,APPROVED,3216.22,INR,37.41,CU-792870,IN,EWALLET,
5134806,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 05:29:13,2026-05-11 05:29:26,SALE,APPROVED,7825.79,ZAR,428.64,CU-398161,ZA,CARD,
5134807,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 09:26:09,2026-05-11 09:26:35,SALE,DECLINED,664.12,ZAR,36.36,CU-218165,ZA,CARD,do_not_honor
5134808,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 09:26:44,2026-05-11 09:27:32,SALE,FILTERED,664.12,ZAR,36.31,CU-218165,US,CARD,risk_blocked
5134809,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 13:27:03,2026-05-11 13:27:56,SALE,APPROVED,3650.4,ZAR,199.91,CU-275418,ZA,CARD,
5134810,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 19:33:09,2026-05-11 19:33:45,SALE,DECLINED,12696.11,ZAR,694.88,CU-447790,ZA,CARD,issuer_unavailable
5134811,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 05:17:15,2026-05-11 05:17:23,SALE,APPROVED,8517.88,ZAR,466.02,CU-809242,ZA,BANK_TRANSFER,
5134812,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 13:27:02,2026-05-11 13:28:03,SALE,DECLINED,1993.28,ZAR,109.0,CU-808495,ZA,BANK_TRANSFER,insufficient_funds
5134813,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 21:54:13,2026-05-11 21:54:42,SALE,APPROVED,344.97,ZAR,18.83,CU-158044,ZA,CARD,
5134814,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 12:18:55,2026-05-11 12:20:25,SALE,DECLINED,3971.09,INR,46.23,CU-460867,IN,EWALLET,account_invalid
5134815,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 12:19:49,2026-05-11 12:25:22,SALE,DECLINED,3971.09,INR,46.25,CU-460867,IN,EWALLET,limit_exceeded
5134816,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 17:55:13,2026-05-11 17:55:40,SALE,APPROVED,180.01,ZAR,9.87,CU-153334,ZA,BANK_TRANSFER,
5134817,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 20:21:46,2026-05-11 20:22:28,SALE,APPROVED,1771.36,ZAR,96.61,CU-812652,ZA,CARD,
5134818,ATLAS-CFD,,,2026-05-11 02:31:56,2026-05-11 02:32:01,SALE,FILTERED,268.16,ZAR,,CU-610313,ZA,BANK_TRANSFER,blocked_pre_routing
5134819,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 04:19:26,2026-05-11 04:19:52,SALE,APPROVED,10990.51,ZAR ,599.52,CU-439347,ZA,BANK_TRANSFER,
5134820,ATLAS-CFD,,,2026-05-11 02:58:35,2026-05-11 02:59:31,SALE,FILTERED,17439.05,INR,202.9,CU-572000,IN,EWALLET,blocked_pre_routing
5134821,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 15:01:03,2026-05-11 15:01:10,SALE,DECLINED,3480.5,ZAR,190.53,CU-246751,ZA,BANK_TRANSFER,account_invalid
5134822,ATLAS-CFD,,,2026-05-11 08:49:38,2026-05-11 08:49:52,SALE,FILTERED,350.86,ZAR,19.2,CU-237700,ZA,BANK_TRANSFER,blocked_pre_routing
5134823,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 10:54:07,2026-05-11 10:55:59,SALE,APPROVED,19600.82,INR,228.15,CU-225768,IN,EWALLET,
5134824,ATLAS-CFD,,,2026-05-11 07:09:01,2026-05-11 07:10:46,SALE,FILTERED,309.9,ZAR,,CU-827584,ZA,CARD,blocked_pre_routing
5134825,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 20:14:12,2026-05-11 20:16:17,SALE,APPROVED,10900.49,INR,126.85,CU-426367,IN,EWALLET,
5134826,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 01:31:02,2026-05-11 01:31:06,SALE,APPROVED,35619.17,INR,414.52,CU-952521,IN,EWALLET,
5134827,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 18:09:09,2026-05-11 18:09:59,SALE,APPROVED,11961.65,ZAR,,CU-645575,ZA,CARD,
5134828,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 00:17:22,2026-05-11 00:17:34,SALE,DECLINED,103.67,ZAR,,CU-485139,ZA,CARD,do_not_honor
5134829,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 06:30:16,2026-05-11 06:31:52,SALE,APPROVED,1378.14,ZAR,,CU-634094,ZA,CARD,
5134830,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 01:41:51,2026-05-11 01:42:34,SALE,APPROVED,74381.84,INR,864.43,CU-136640,IN,EWALLET,
5134831,ATLAS-CFD,,,2026-05-11 12:13:45,2026-05-11 12:14:12,SALE,FILTERED,117.43,ZAR,,CU-883866,ZA,CARD,blocked_pre_routing
5134832,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 09:49:19,2026-05-11 09:49:48,SALE,APPROVED,663.39,ZAR,36.13,CU-742086,ZA,BANK_TRANSFER,
5134833,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 00:09:02,2026-05-11 00:09:31,SALE,DECLINED,676.75,ZAR,37.06,CU-957101,ZA,CARD,issuer_unavailable
5134834,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 19:26:55,2026-05-11 19:28:08,SALE,APPROVED,552.96,ZAR,30.33,CU-211758,ZA,CARD,
5134835,ATLAS-CFD,,,2026-05-11 15:56:15,2026-05-11 15:58:02,SALE,FILTERED,4117.56,ZAR,225.39,CU-317095,ZA,BANK_TRANSFER,blocked_pre_routing
5134836,ATLAS-CFD,,,2026-05-11 04:44:57,2026-05-11 04:45:09,SALE,FILTERED,10361.59,ZAR,566.08,CU-835172,ZA,CARD,blocked_pre_routing
5134837,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 18:34:14,2026-05-11 18:34:37,SALE,APPROVED,1406.73,ZAR,76.92,CU-629768,ZA,CARD,
5134838,ATLAS-CFD,,,2026-05-11 13:03:13,2026-05-11 13:03:24,SALE,FILTERED,3150.96,ZAR,172.4,CU-238169,ZA,BANK_TRANSFER,blocked_pre_routing
5134839,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 00:22:10,2026-05-11 00:22:26,SALE,APPROVED,385623.07,INR,4486.09,CU-767668,IN,EWALLET,
5134840,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 16:15:38,2026-05-11 16:15:58,SALE,APPROVED,529.05,ZAR,28.95,CU-342265,ZA,BANK_TRANSFER,
5134841,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 12:22:42,2026-05-11 12:22:46,SALE,DECLINED,257.65,ZAR,14.08,CU-926942,ZA,CARD,insufficient_funds
5134842,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 14:38:11,2026-05-11 14:39:18,SALE,DECLINED,673.13,ZAR,,CU-986353,ZA,BANK_TRANSFER,account_invalid
5134843,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 14:39:14,2026-05-11 14:40:03,SALE,APPROVED,673.13,ZAR,,CU-986353,ZA,BANK_TRANSFER,
5134844,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 21:39:30,2026-05-11 21:39:50,SALE,APPROVED,81.15,ZAR,4.44,CU-688431,ZA,CARD,
5134845,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 10:11:43,2026-05-11 10:12:05,SALE,DECLINED,132168.44,INR,1542.22,CU-901204,IN,EWALLET,insufficient_funds
5134846,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 10:13:01,2026-05-11 10:14:02,SALE,APPROVED,132168.44,INR,1536.81,CU-901204,US,EWALLET,
5134847,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 01:30:11,2026-05-11 01:30:29,SALE,APPROVED,9001.55,ZAR,492.27,CU-133547,US,CARD,
5134848,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 14:13:28,,SALE,PENDING,9280.59,ZAR,509.25,CU-432383,ZA,CARD,
5134849,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 01:11:28,2026-05-11 01:11:59,SALE,APPROVED,1901.04,ZAR,104.01,CU-424902,ZA,BANK_TRANSFER,
5134850,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 06:47:57,2026-05-11 06:48:58,SALE,APPROVED,7292.32,ZAR,398.77,CU-782393,ZA,BANK_TRANSFER,
5134851,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 13:05:37,2026-05-11 13:06:24,SALE,APPROVED,67264.22,INR,780.96,CU-771432,IN,EWALLET,
5134852,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 12:11:25,2026-05-11 12:12:36,SALE,APPROVED,5490.29,zar,300.51,CU-445454,ZA,CARD,
5134853,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 13:07:16,2026-05-11 13:07:52,SALE,DECLINED,8552.76,ZAR,467.5,CU-389123,US,BANK_TRANSFER,insufficient_funds
5134854,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 13:08:41,2026-05-11 13:09:16,SALE,APPROVED,8552.76,ZAR,467.15,CU-389123,ZA,BANK_TRANSFER,
5134855,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 19:23:34,2026-05-11 19:23:41,SALE,APPROVED,7466.18,ZAR ,408.7,CU-763561,ZA,CARD,
5134856,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 14:44:41,2026-05-11 14:45:34,SALE,APPROVED,2367.68,ZAR,129.49,CU-353412,ZA,CARD,
5134857,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 13:28:56,2026-05-11 13:29:24,SALE,DECLINED,14262.8,ZAR,779.03,CU-918509,ZA,BANK_TRANSFER,insufficient_funds
5134858,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 12:19:24,2026-05-11 12:19:53,SALE,DECLINED,999.38,INR,11.61,CU-626774,IN,EWALLET,insufficient_funds
5134859,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 12:20:05,2026-05-11 12:20:21,SALE,DECLINED,999.38,INR,11.62,CU-626774,IN,EWALLET,account_invalid
5134860,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 13:33:48,2026-05-11 13:34:04,SALE,DECLINED,1204.25,INR ,,CU-505018,IN,EWALLET,insufficient_funds
5134861,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 17:03:36,2026-05-11 17:03:50,SALE,APPROVED,19663.59,INR,228.32,CU-716605,IN,EWALLET,
5134862,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 00:08:29,2026-05-11 00:10:15,SALE,APPROVED,3517.26,INR,40.89,CU-903747,IN,EWALLET,
5134863,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 07:06:46,2026-05-11 07:06:58,SALE,DECLINED,4913.97,ZAR,269.28,CU-771632,ZA,CARD,do_not_honor
5134864,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 08:46:43,2026-05-11 08:47:00,SALE,APPROVED,2023.35,ZAR,110.54,CU-832518,US,CARD,
5134865,ATLAS-CFD,SORVA-22,SORVA,2026-05-11 18:44:23,2026-05-11 18:44:27,SALE,APPROVED,4439.23,INR,51.66,CU-696608,IN,EWALLET,
5134866,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 02:37:07,2026-05-11 02:37:28,SALE,APPROVED,929.03,ZAR,50.72,CU-215583,ZA,BANK_TRANSFER,
5134867,ATLAS-CFD,KRTX-03,KRTX,2026-05-11 10:46:12,2026-05-11 10:46:23,SALE,APPROVED,634.48,ZAR,34.76,CU-109947,ZA,CARD,
5134868,ATLAS-CFD,KRTX-11,KRTX,2026-05-11 03:12:07,2026-05-11 03:12:21,SALE,DECLINED,2151.28,ZAR,117.71,CU-297657,US,BANK_TRANSFER,insufficient_funds
